fname,label,manually_verified
g0001741.wav,Glass,1
g0001742.wav,Glass,1
g0001743.wav,Glass,1
g0001744.wav,Glass,1
g0001745.wav,Glass,1
g0001746.wav,Glass,1
g0001747.wav,Glass,1
g0001748.wav,Glass,1
g0001749.wav,Glass,1
g0001750.wav,Glass,1
g0001751.wav,Glass,1
g0001752.wav,Glass,1
g0001753.wav,Glass,1
g0001754.wav,Glass,1
g0001755.wav,Glass,1
g0001756.wav,Glass,1
g0001757.wav,Glass,1
g0001758.wav,Glass,1
g0001759.wav,Glass,1
g0001760.wav,Glass,1
g0001761.wav,Glass,1
g0001762.wav,Glass,1
g0001763.wav,Glass,1
g0001764.wav,Glass,1
g0001765.wav,Glass,1
g0001766.wav,Glass,1
g0001767.wav,Glass,1
g0001768.wav,Glass,1
g0001769.wav,Glass,1
g0001770.wav,Glass,1
g0001771.wav,Glass,1
g0001772.wav,Glass,1
g0001773.wav,Glass,1
g0001774.wav,Glass,1
g0001775.wav,Glass,1
g0001776.wav,Glass,1
g0001777.wav,Glass,1
g0001778.wav,Glass,1
g0001779.wav,Glass,1
g0001780.wav,Glass,1
g0001781.wav,Glass,1
g0001782.wav,Glass,1
g0001783.wav,Glass,1
g0001784.wav,Glass,1
g0001785.wav,Glass,1
g0001786.wav,Glass,1
g0001787.wav,Glass,1
g0001788.wav,Glass,1
g0001789.wav,Glass,1
g0001790.wav,Glass,1
g0001791.wav,Glass,1
g0001792.wav,Glass,1
g0001793.wav,Glass,1
g0001794.wav,Glass,1
g0001795.wav,Glass,1
g0001796.wav,Glass,1
g0001797.wav,Glass,1
g0001798.wav,Glass,1
g0001799.wav,Glass,1
g0001800.wav,Glass,1
g0001801.wav,Glass,1
g0001802.wav,Glass,1
g0001803.wav,Glass,1
g0001804.wav,Glass,1
g0001805.wav,Glass,1
g0001806.wav,Glass,1
g0001807.wav,Glass,1
g0001808.wav,Glass,1
g0001809.wav,Glass,1
g0001810.wav,Glass,1
g0001811.wav,Glass,1
g0001812.wav,Glass,1
g0001813.wav,Glass,1
g0001814.wav,Glass,1
g0001815.wav,Glass,1
g0001816.wav,Glass,1
g0001817.wav,Glass,1
g0001818.wav,Glass,1
g0001819.wav,Glass,1
g0001820.wav,Glass,1
g0001821.wav,Glass,1
g0001822.wav,Glass,1
g0001823.wav,Glass,1
g0001824.wav,Glass,1
g0001825.wav,Glass,1
g0001826.wav,Glass,1
g0001827.wav,Glass,1
g0001828.wav,Glass,1
g0001829.wav,Glass,1
g0001830.wav,Glass,1
g0001831.wav,Glass,1
g0001832.wav,Glass,1
g0001833.wav,Glass,1
g0001834.wav,Glass,1
g0001835.wav,Glass,1
g0001836.wav,Glass,1
g0001837.wav,Glass,1
g0001838.wav,Glass,1
g0001839.wav,Glass,1
g0001840.wav,Glass,1
g0001841.wav,Glass,1
g0001842.wav,Glass,1
g0001843.wav,Glass,1
g0001844.wav,Glass,1
g0001845.wav,Glass,1
g0001846.wav,Glass,1
g0001847.wav,Glass,1
g0001848.wav,Glass,1
g0001849.wav,Glass,1
g0001850.wav,Glass,1
g0001851.wav,Glass,1
g0001852.wav,Glass,1
g0001853.wav,Glass,1
g0001854.wav,Glass,1
g0001855.wav,Glass,1
g0001856.wav,Glass,1
g0001857.wav,Glass,1
g0001858.wav,Glass,1
g0001859.wav,Glass,1
g0001860.wav,Glass,1
g0001861.wav,Glass,1
g0001862.wav,Glass,1
g0001863.wav,Glass,1
g0001864.wav,Glass,1
g0001865.wav,Glass,1
g0001866.wav,Glass,1
g0001867.wav,Glass,1
g0001868.wav,Glass,1
g0001869.wav,Glass,1
g0001870.wav,Glass,1
g0001871.wav,Glass,1
g0001872.wav,Glass,1
g0001873.wav,Glass,1
g0001874.wav,Glass,1
g0001875.wav,Glass,1
g0001876.wav,Glass,1
g0001877.wav,Glass,1
g0001878.wav,Glass,1
g0001879.wav,Glass,1
g0001880.wav,Glass,1
g0001881.wav,Glass,1
g0001882.wav,Glass,1
g0001883.wav,Glass,1
g0001884.wav,Glass,1
g0001885.wav,Glass,1
g0001886.wav,Glass,1
g0001887.wav,Glass,1
g0001888.wav,Glass,1
g0001889.wav,Glass,1
g0001890.wav,Glass,1
g0001891.wav,Glass,1
g0001892.wav,Glass,1
g0001893.wav,Glass,1
g0001894.wav,Glass,1
g0001895.wav,Glass,1
g0001896.wav,Glass,1
g0001897.wav,Glass,1
g0001898.wav,Glass,1
g0001899.wav,Glass,1
g0001900.wav,Glass,1
g0001901.wav,Glass,1
g0001902.wav,Glass,1
g0001903.wav,Glass,1
g0001904.wav,Glass,1
g0001905.wav,Glass,1
g0001906.wav,Glass,1
g0001907.wav,Glass,1
g0001908.wav,Glass,1
g0001909.wav,Glass,1
g0001910.wav,Glass,1
g0001911.wav,Glass,1
g0001912.wav,Glass,1
g0001913.wav,Glass,1
g0001914.wav,Glass,1
g0001915.wav,Glass,1
g0001916.wav,Glass,1
g0001917.wav,Glass,1
g0001918.wav,Glass,1
g0001919.wav,Glass,1
g0001920.wav,Glass,1
g0001921.wav,Glass,1
g0001922.wav,Glass,1
g0001923.wav,Glass,1
g0001924.wav,Glass,1
g0001925.wav,Glass,1
g0001926.wav,Glass,1
g0001927.wav,Glass,1
g0001928.wav,Glass,1
g0001929.wav,Glass,1
g0001930.wav,Glass,1
g0001931.wav,Glass,1
g0001932.wav,Glass,1
g0001933.wav,Glass,1
g0001934.wav,Glass,1
g0001935.wav,Glass,1
g0001936.wav,Glass,1
g0001937.wav,Glass,1
g0001938.wav,Glass,1
g0001939.wav,Glass,1
g0001940.wav,Glass,1
g0001941.wav,Glass,1
g0001942.wav,Glass,1
g0001943.wav,Glass,1
g0001944.wav,Glass,1
g0001945.wav,Glass,1
g0001946.wav,Glass,1
g0001947.wav,Glass,1
g0001948.wav,Glass,1
g0001949.wav,Glass,1
g0001950.wav,Glass,1
g0001951.wav,Glass,1
g0001952.wav,Glass,1
g0001953.wav,Glass,1
g0001954.wav,Glass,1
g0001955.wav,Glass,1
g0001956.wav,Glass,1
g0001957.wav,Glass,1
g0001958.wav,Glass,1
g0001959.wav,Glass,1
g0001960.wav,Glass,1
g0001961.wav,Glass,1
g0001962.wav,Glass,1
g0001963.wav,Glass,1
g0001964.wav,Glass,1
g0001965.wav,Glass,1
g0001966.wav,Glass,1
g0001967.wav,Glass,1
g0001968.wav,Glass,1
g0001969.wav,Glass,1
g0001970.wav,Glass,1
g0001971.wav,Glass,1
g0001972.wav,Glass,1
g0001973.wav,Glass,1
g0001974.wav,Glass,1
g0001975.wav,Glass,1
g0001976.wav,Glass,1
g0001977.wav,Glass,1
g0001978.wav,Glass,1
g0001979.wav,Glass,1
g0001980.wav,Glass,1
g0001981.wav,Glass,1
g0001982.wav,Glass,1
g0001983.wav,Glass,1
g0001984.wav,Glass,1
g0001985.wav,Glass,1
g0001986.wav,Glass,1
g0001987.wav,Glass,1
g0001988.wav,Glass,1
g0001989.wav,Glass,1
g0001990.wav,Glass,1
g0001991.wav,Glass,1
g0001992.wav,Glass,1
g0001993.wav,Glass,1
g0001994.wav,Glass,1
g0001995.wav,Glass,1
g0001996.wav,Glass,1
g0001997.wav,Glass,1
g0001998.wav,Glass,1
g0001999.wav,Glass,1
g0002000.wav,Glass,1
g0002001.wav,Glass,1
g0002002.wav,Glass,1
g0002003.wav,Glass,1
g0002004.wav,Glass,1
g0002005.wav,Glass,1
g0002006.wav,Glass,1
g0002007.wav,Glass,1
g0002008.wav,Glass,1
g0002009.wav,Glass,1
g0002010.wav,Glass,1
g0002011.wav,Glass,1
g0002012.wav,Glass,1
g0002013.wav,Glass,1
g0002014.wav,Glass,1
g0002015.wav,Glass,1
g0002016.wav,Glass,1
g0002017.wav,Glass,1
g0002018.wav,Glass,1
g0002019.wav,Glass,1
g0002020.wav,Glass,1
g0002021.wav,Glass,1
g0002022.wav,Glass,1
g0002023.wav,Glass,1
g0002024.wav,Glass,1
g0002025.wav,Glass,1
g0002026.wav,Glass,1
g0002027.wav,Glass,1
g0002028.wav,Glass,1
g0002029.wav,Glass,1
g0002030.wav,Glass,1
g0002031.wav,Glass,1
g0002032.wav,Glass,1
g0002033.wav,Glass,1
g0002034.wav,Glass,1
g0002035.wav,Glass,1
g0002036.wav,Glass,1
g0002037.wav,Glass,1
g0002038.wav,Glass,1
g0002039.wav,Glass,1
g0002040.wav,Glass,1
g0002041.wav,Glass,1
g0002042.wav,Glass,1
g0002043.wav,Glass,1
g0002044.wav,Glass,1
g0002045.wav,Glass,1
g0002046.wav,Glass,1
g0002047.wav,Glass,1
g0002048.wav,Glass,1
g0002049.wav,Glass,1
g0002050.wav,Glass,1
g0002051.wav,Glass,1
g0002052.wav,Glass,1
g0002053.wav,Glass,1
g0002054.wav,Glass,1
g0002055.wav,Glass,1
g0002056.wav,Glass,1
g0002057.wav,Glass,1
g0002058.wav,Glass,1
g0002059.wav,Glass,1
g0002060.wav,Glass,1
g0002061.wav,Glass,1
g0002062.wav,Glass,1
g0002063.wav,Glass,1
g0002064.wav,Glass,1
g0002065.wav,Glass,1
g0002066.wav,Glass,1
g0002067.wav,Glass,1
g0002068.wav,Glass,1
g0002069.wav,Glass,1
g0002070.wav,Glass,1
g0002071.wav,Glass,1
g0002072.wav,Glass,1
g0002073.wav,Glass,1
g0002074.wav,Glass,1
g0002075.wav,Glass,1
g0002076.wav,Glass,1
g0002077.wav,Glass,1
g0002078.wav,Glass,1
g0002079.wav,Glass,1
g0002080.wav,Glass,1
g0002081.wav,Glass,1
g0002082.wav,Glass,1
g0002083.wav,Glass,1
g0002084.wav,Glass,1
g0002085.wav,Glass,1
g0002086.wav,Glass,1
g0002087.wav,Glass,1
g0002088.wav,Glass,1
g0002089.wav,Glass,1
g0002090.wav,Glass,1
g0002091.wav,Glass,1
g0002092.wav,Glass,1
g0002093.wav,Glass,1
g0002094.wav,Glass,1
g0002095.wav,Glass,1
g0002096.wav,Glass,1
g0002097.wav,Glass,1
g0002098.wav,Glass,1
g0002099.wav,Glass,1
g0002100.wav,Glass,1
g0002101.wav,Glass,1
g0002102.wav,Glass,1
g0002103.wav,Glass,1
g0002104.wav,Glass,1
g0002105.wav,Glass,1
g0002106.wav,Glass,1
g0002107.wav,Glass,1
g0002108.wav,Glass,1
g0002109.wav,Glass,1
g0002110.wav,Glass,1
g0002111.wav,Glass,1
g0002112.wav,Glass,1
g0002113.wav,Glass,1
g0002114.wav,Glass,1
g0002115.wav,Glass,1
g0002116.wav,Glass,1
g0002117.wav,Glass,1
g0002118.wav,Glass,1
g0002119.wav,Glass,1
g0002120.wav,Glass,1
g0002121.wav,Glass,1
g0002122.wav,Glass,1
g0002123.wav,Glass,1
g0002124.wav,Glass,1
g0002125.wav,Glass,1
g0002126.wav,Glass,1
g0002127.wav,Glass,1
g0002128.wav,Glass,1
g0002129.wav,Glass,1
g0002130.wav,Glass,1
g0002131.wav,Glass,1
g0002132.wav,Glass,1
g0002133.wav,Glass,1
g0002134.wav,Glass,1
g0002135.wav,Glass,1
g0002136.wav,Glass,1
g0002137.wav,Glass,1
g0002138.wav,Glass,1
g0002139.wav,Glass,1
g0002140.wav,Glass,1
g0002141.wav,Glass,1
g0002142.wav,Glass,1
g0002143.wav,Glass,1
g0002144.wav,Glass,1
g0002145.wav,Glass,1
g0002146.wav,Glass,1
g0002147.wav,Glass,1
g0002148.wav,Glass,1
g0002149.wav,Glass,1
g0002150.wav,Glass,1
g0002151.wav,Glass,1
g0002152.wav,Glass,1
g0002153.wav,Glass,1
g0002154.wav,Glass,1
g0002155.wav,Glass,1
g0002156.wav,Glass,1
g0002157.wav,Glass,1
g0002158.wav,Glass,1
g0002159.wav,Glass,1
g0002160.wav,Glass,1
g0002161.wav,Glass,1
g0002162.wav,Glass,1
g0002163.wav,Glass,1
g0002164.wav,Glass,1
g0002165.wav,Glass,1
g0002166.wav,Glass,1
g0002167.wav,Glass,1
g0002168.wav,Glass,1
g0002169.wav,Glass,1
g0002170.wav,Glass,1
g0002171.wav,Glass,1
g0002172.wav,Glass,1
g0002173.wav,Glass,1
g0002174.wav,Glass,1
g0002175.wav,Glass,1
g0002176.wav,Glass,1
g0002177.wav,Glass,1
g0002178.wav,Glass,1
g0002179.wav,Glass,1
g0002180.wav,Glass,1
g0002181.wav,Glass,1
g0002182.wav,Glass,1
g0002183.wav,Glass,1
g0002184.wav,Glass,1
g0002185.wav,Glass,1
g0002186.wav,Glass,1
g0002187.wav,Glass,1
g0002188.wav,Glass,1
g0002189.wav,Glass,1
g0002190.wav,Glass,1
g0002191.wav,Glass,1
g0002192.wav,Glass,1
g0002193.wav,Glass,1
g0002194.wav,Glass,1
g0002195.wav,Glass,1
g0002196.wav,Glass,1
g0002197.wav,Glass,1
g0002198.wav,Glass,1
g0002199.wav,Glass,1
g0002200.wav,Glass,1
g0002201.wav,Glass,1
g0002202.wav,Glass,1
g0002203.wav,Glass,1
g0002204.wav,Glass,1
g0002205.wav,Glass,1
g0002206.wav,Glass,1
g0002207.wav,Glass,1
g0002208.wav,Glass,1
g0002209.wav,Glass,1
g0002210.wav,Glass,1
g0002211.wav,Glass,1
g0002212.wav,Glass,1
g0002213.wav,Glass,1
g0002214.wav,Glass,1
g0002215.wav,Glass,1
g0002216.wav,Glass,1
g0002217.wav,Glass,1
g0002218.wav,Glass,1
g0002219.wav,Glass,1
g0002220.wav,Glass,1
g0002221.wav,Glass,1
g0002222.wav,Glass,1
g0002223.wav,Glass,1
g0002224.wav,Glass,1
g0002225.wav,Glass,1
g0002226.wav,Glass,1
g0002227.wav,Glass,1
g0002228.wav,Glass,1
g0002229.wav,Glass,1
g0002230.wav,Glass,1
g0002231.wav,Glass,1
g0002232.wav,Glass,1
g0002233.wav,Glass,1
g0002234.wav,Glass,1
g0002235.wav,Glass,1
g0002236.wav,Glass,1
g0002237.wav,Glass,1
g0002238.wav,Glass,1
g0002239.wav,Glass,1
g0002240.wav,Glass,1
g0002241.wav,Glass,1
g0002242.wav,Glass,1
g0002243.wav,Glass,1
g0002244.wav,Glass,1
g0002245.wav,Glass,1
g0002246.wav,Glass,1
g0002247.wav,Glass,1
g0002248.wav,Glass,1
g0002249.wav,Glass,1
g0002250.wav,Glass,1
g0002251.wav,Glass,1
g0002252.wav,Glass,1
g0002253.wav,Glass,1
g0002254.wav,Glass,1
g0002255.wav,Glass,1
g0002256.wav,Glass,1
g0002257.wav,Glass,1
g0002258.wav,Glass,1
g0002259.wav,Glass,1
g0002260.wav,Glass,1
g0002261.wav,Glass,1
g0002262.wav,Glass,1
g0002263.wav,Glass,1
g0002264.wav,Glass,1
g0002265.wav,Glass,1
g0002266.wav,Glass,1
g0002267.wav,Glass,1
g0002268.wav,Glass,1
g0002269.wav,Glass,1
g0002270.wav,Glass,1
g0002271.wav,Glass,1
g0002272.wav,Glass,1
g0002273.wav,Glass,1
g0002274.wav,Glass,1
g0002275.wav,Glass,1
g0002276.wav,Glass,1
g0002277.wav,Glass,1
g0002278.wav,Glass,1
g0002279.wav,Glass,1
g0002280.wav,Glass,1
g0002281.wav,Glass,1
g0002282.wav,Glass,1
g0002283.wav,Glass,1
g0002284.wav,Glass,1
g0002285.wav,Glass,1
g0002286.wav,Glass,1
g0002287.wav,Glass,1
g0002288.wav,Glass,1
g0002289.wav,Glass,1
g0002290.wav,Glass,1
g0002291.wav,Glass,1
g0002292.wav,Glass,1
g0002293.wav,Glass,1
g0002294.wav,Glass,1
g0002295.wav,Glass,1
g0002296.wav,Glass,1
g0002297.wav,Glass,1
g0002298.wav,Glass,1
g0002299.wav,Glass,1
g0002300.wav,Glass,1
g0002301.wav,Glass,1
g0002302.wav,Glass,1
g0002303.wav,Glass,1
g0002304.wav,Glass,1
g0002305.wav,Glass,1
g0002306.wav,Glass,1
g0002307.wav,Glass,1
g0002308.wav,Glass,1
g0002309.wav,Glass,1
g0002310.wav,Glass,1
g0002311.wav,Glass,1
g0002312.wav,Glass,1
g0002313.wav,Glass,1
g0002314.wav,Glass,1
g0002315.wav,Glass,1
g0002316.wav,Glass,1
g0002317.wav,Glass,1
g0002318.wav,Glass,1
g0002319.wav,Glass,1
g0002320.wav,Glass,1
g0002321.wav,Glass,1
g0002322.wav,Glass,1
g0002323.wav,Glass,1
g0002324.wav,Glass,1
g0002325.wav,Glass,1
g0002326.wav,Glass,1
g0002327.wav,Glass,1
g0002328.wav,Glass,1
g0002329.wav,Glass,1
g0002330.wav,Glass,1
g0002331.wav,Glass,1
g0002332.wav,Glass,1
g0002333.wav,Glass,1
g0002334.wav,Glass,1
g0002335.wav,Glass,1
g0002336.wav,Glass,1
g0002337.wav,Glass,1
g0002338.wav,Glass,1
g0002339.wav,Glass,1
g0002340.wav,Glass,1
g0002341.wav,Glass,1
g0002342.wav,Glass,1
g0002343.wav,Glass,1
g0002344.wav,Glass,1
g0002345.wav,Glass,1
g0002346.wav,Glass,1
g0002347.wav,Glass,1
g0002348.wav,Glass,1
g0002349.wav,Glass,1
g0002350.wav,Glass,1
g0002351.wav,Glass,1
g0002352.wav,Glass,1
g0002353.wav,Glass,1
g0002354.wav,Glass,1
g0002355.wav,Glass,1
g0002356.wav,Glass,1
g0002357.wav,Glass,1
g0002358.wav,Glass,1
g0002359.wav,Glass,1
g0002360.wav,Glass,1
g0002361.wav,Glass,1
g0002362.wav,Glass,1
g0002363.wav,Glass,1
g0002364.wav,Glass,1
g0002365.wav,Glass,1
g0002366.wav,Glass,1
g0002367.wav,Glass,1
g0002368.wav,Glass,1
g0002369.wav,Glass,1
g0002370.wav,Glass,1
g0002371.wav,Glass,1
g0002372.wav,Glass,1
g0002373.wav,Glass,1
g0002374.wav,Glass,1
g0002375.wav,Glass,1
g0002376.wav,Glass,1
g0002377.wav,Glass,1
g0002378.wav,Glass,1
g0002379.wav,Glass,1
g0002380.wav,Glass,1
g0002381.wav,Glass,1
g0002382.wav,Glass,1
g0002383.wav,Glass,1
g0002384.wav,Glass,1
g0002385.wav,Glass,1
g0002386.wav,Glass,1
g0002387.wav,Glass,1
g0002388.wav,Glass,1
g0002389.wav,Glass,1
g0002390.wav,Glass,1
g0002391.wav,Glass,1
g0002392.wav,Glass,1
g0002393.wav,Glass,1
g0002394.wav,Glass,1
g0002395.wav,Glass,1
g0002396.wav,Glass,1
g0002397.wav,Glass,1
g0002398.wav,Glass,1
g0002399.wav,Glass,1
g0002400.wav,Glass,1
g0002401.wav,Glass,1
g0002402.wav,Glass,1
g0002403.wav,Glass,1
g0002404.wav,Glass,1
g0002405.wav,Glass,1
g0002406.wav,Glass,1
g0002407.wav,Glass,1
g0002408.wav,Glass,1
g0002409.wav,Glass,1
g0002410.wav,Glass,1
g0002411.wav,Glass,1
g0002412.wav,Glass,1
g0002413.wav,Glass,1
g0002414.wav,Glass,1
g0002415.wav,Glass,1
g0002416.wav,Glass,1
g0002417.wav,Glass,1
g0002418.wav,Glass,1
g0002419.wav,Glass,1
g0002420.wav,Glass,1
g0002421.wav,Glass,1
g0002422.wav,Glass,1
g0002423.wav,Glass,1
g0002424.wav,Glass,1
g0002425.wav,Glass,1
g0002426.wav,Glass,1
g0002427.wav,Glass,1
g0002428.wav,Glass,1
g0002429.wav,Glass,1
g0002430.wav,Glass,1
g0002431.wav,Glass,1
g0002432.wav,Glass,1
g0002433.wav,Glass,1
g0002434.wav,Glass,1
g0002435.wav,Glass,1
g0002436.wav,Glass,1
g0002437.wav,Glass,1
g0002438.wav,Glass,1
g0002439.wav,Glass,1
g0002440.wav,Glass,1
g0002441.wav,Glass,1
g0002442.wav,Glass,1
g0002443.wav,Glass,1
g0002444.wav,Glass,1
g0002445.wav,Glass,1
g0002446.wav,Glass,1
g0002447.wav,Glass,1
g0002448.wav,Glass,1
g0002449.wav,Glass,1
g0002450.wav,Glass,1
g0002451.wav,Glass,1
g0002452.wav,Glass,1
g0002453.wav,Glass,1
g0002454.wav,Glass,1
g0002455.wav,Glass,1
g0002456.wav,Glass,1
g0002457.wav,Glass,1
g0002458.wav,Glass,1
g0002459.wav,Glass,1
g0002460.wav,Glass,1
g0002461.wav,Glass,1
g0002462.wav,Glass,1
g0002463.wav,Glass,1
g0002464.wav,Glass,1
g0002465.wav,Glass,1
g0002466.wav,Glass,1
g0002467.wav,Glass,1
g0002468.wav,Glass,1
g0002469.wav,Glass,1
g0002470.wav,Glass,1
g0002471.wav,Glass,1
g0002472.wav,Glass,1
g0002473.wav,Glass,1
g0002474.wav,Glass,1
g0002475.wav,Glass,1
g0002476.wav,Glass,1
g0002477.wav,Glass,1
g0002478.wav,Glass,1
g0002479.wav,Glass,1
g0002480.wav,Glass,1
g0002481.wav,Glass,1
g0002482.wav,Glass,1
g0002483.wav,Glass,1
g0002484.wav,Glass,1
g0002485.wav,Glass,1
g0002486.wav,Glass,1
g0002487.wav,Glass,1
g0002488.wav,Glass,1
g0002489.wav,Glass,1
g0002490.wav,Glass,1
g0002491.wav,Glass,1
g0002492.wav,Glass,1
g0002493.wav,Glass,1
g0002494.wav,Glass,1
g0002495.wav,Glass,1
g0002496.wav,Glass,1
g0002497.wav,Glass,1
g0002498.wav,Glass,1
g0002499.wav,Glass,1
g0002500.wav,Glass,1
g0002501.wav,Glass,1
g0002502.wav,Glass,1
g0002503.wav,Glass,1
g0002504.wav,Glass,1
g0002505.wav,Glass,1
g0002506.wav,Glass,1
g0002507.wav,Glass,1
g0002508.wav,Glass,1
g0002509.wav,Glass,1
g0002510.wav,Glass,1
g0002511.wav,Glass,1
g0002512.wav,Glass,1
g0002513.wav,Glass,1
g0002514.wav,Glass,1
g0002515.wav,Glass,1
g0002516.wav,Glass,1
g0002517.wav,Glass,1
g0002518.wav,Glass,1
g0002519.wav,Glass,1
g0002520.wav,Glass,1
g0002521.wav,Glass,1
g0002522.wav,Glass,1
g0002523.wav,Glass,1
g0002524.wav,Glass,1
g0002525.wav,Glass,1
g0002526.wav,Glass,1
g0002527.wav,Glass,1
g0002528.wav,Glass,1
g0002529.wav,Glass,1
g0002530.wav,Glass,1
g0002531.wav,Glass,1
g0002532.wav,Glass,1
g0002533.wav,Glass,1
g0002534.wav,Glass,1
g0002535.wav,Glass,1
g0002536.wav,Glass,1
g0002537.wav,Glass,1
g0002538.wav,Glass,1
g0002539.wav,Glass,1
g0002540.wav,Glass,1
g0002541.wav,Glass,1
g0002542.wav,Glass,1
g0002543.wav,Glass,1
g0002544.wav,Glass,1
g0002545.wav,Glass,1
g0002546.wav,Glass,1
g0002547.wav,Glass,1
g0002548.wav,Glass,1
g0002549.wav,Glass,1
g0002550.wav,Glass,1
g0002551.wav,Glass,1
g0002552.wav,Glass,1
g0002553.wav,Glass,1
g0002554.wav,Glass,1
g0002555.wav,Glass,1
g0002556.wav,Glass,1
g0002557.wav,Glass,1
g0002558.wav,Glass,1
g0002559.wav,Glass,1
g0002560.wav,Glass,1
g0002561.wav,Glass,1
g0002562.wav,Glass,1
g0002563.wav,Glass,1
g0002564.wav,Glass,1
g0002565.wav,Glass,1
g0002566.wav,Glass,1
g0002567.wav,Glass,1
g0002568.wav,Glass,1
g0002569.wav,Glass,1
g0002570.wav,Glass,1
g0002571.wav,Glass,1
g0002572.wav,Glass,1
g0002573.wav,Glass,1
g0002574.wav,Glass,1
g0002575.wav,Glass,1
g0002576.wav,Glass,1
g0002577.wav,Glass,1
g0002578.wav,Glass,1
g0002579.wav,Glass,1
g0002580.wav,Glass,1
g0002581.wav,Glass,1
g0002582.wav,Glass,1
g0002583.wav,Glass,1
g0002584.wav,Glass,1
g0002585.wav,Glass,1
g0002586.wav,Glass,1
g0002587.wav,Glass,1
g0002588.wav,Glass,1
g0002589.wav,Glass,1
g0002590.wav,Glass,1
g0002591.wav,Glass,1
g0002592.wav,Glass,1
g0002593.wav,Glass,1
g0002594.wav,Glass,1
g0002595.wav,Glass,1
g0002596.wav,Glass,1
g0002597.wav,Glass,1
g0002598.wav,Glass,1
g0002599.wav,Glass,1
g0002600.wav,Glass,1
g0002601.wav,Glass,1
g0002602.wav,Glass,1
g0002603.wav,Glass,1
g0002604.wav,Glass,1
g0002605.wav,Glass,1
g0002606.wav,Glass,1
g0002607.wav,Glass,1
g0002608.wav,Glass,1
g0002609.wav,Glass,1
g0002610.wav,Glass,1
g0002611.wav,Glass,1
g0002612.wav,Glass,1
g0002613.wav,Glass,1
g0002614.wav,Glass,1
g0002615.wav,Glass,1
g0002616.wav,Glass,1
g0002617.wav,Glass,1
g0002618.wav,Glass,1
g0002619.wav,Glass,1
g0002620.wav,Glass,1
g0002621.wav,Glass,1
g0002622.wav,Glass,1
g0002623.wav,Glass,1
g0002624.wav,Glass,1
g0002625.wav,Glass,1
g0002626.wav,Glass,1
g0002627.wav,Glass,1
g0002628.wav,Glass,1
g0002629.wav,Glass,1
g0002630.wav,Glass,1
g0002631.wav,Glass,1
g0002632.wav,Glass,1
g0002633.wav,Glass,1
g0002634.wav,Glass,1
g0002635.wav,Glass,1
g0002636.wav,Glass,1
g0002637.wav,Glass,1
g0002638.wav,Glass,1
g0002639.wav,Glass,1
g0002640.wav,Glass,1
g0002641.wav,Glass,1
g0002642.wav,Glass,1
g0002643.wav,Glass,1
g0002644.wav,Glass,1
g0002645.wav,Glass,1
g0002646.wav,Glass,1
g0002647.wav,Glass,1
g0002648.wav,Glass,1
g0002649.wav,Glass,1
g0002650.wav,Glass,1
g0002651.wav,Glass,1
g0002652.wav,Glass,1
g0002653.wav,Glass,1
g0002654.wav,Glass,1
g0002655.wav,Glass,1
g0002656.wav,Glass,1
g0002657.wav,Glass,1
g0002658.wav,Glass,1
g0002659.wav,Glass,1
g0002660.wav,Glass,1
g0002661.wav,Glass,1
g0002662.wav,Glass,1
g0002663.wav,Glass,1
g0002664.wav,Glass,1
g0002665.wav,Glass,1
g0002666.wav,Glass,1
g0002667.wav,Glass,1
g0002668.wav,Glass,1
g0002669.wav,Glass,1
g0002670.wav,Glass,1
g0002671.wav,Glass,1
g0002672.wav,Glass,1
g0002673.wav,Glass,1
g0002674.wav,Glass,1
g0002675.wav,Glass,1
g0002676.wav,Glass,1
g0002677.wav,Glass,1
g0002678.wav,Glass,1
g0002679.wav,Glass,1
g0002680.wav,Glass,1
g0002681.wav,Glass,1
g0002682.wav,Glass,1
g0002683.wav,Glass,1
g0002684.wav,Glass,1
g0002685.wav,Glass,1
g0002686.wav,Glass,1
g0002687.wav,Glass,1
g0002688.wav,Glass,1
g0002689.wav,Glass,1
g0002690.wav,Glass,1
g0002691.wav,Glass,1
g0002692.wav,Glass,1
g0002693.wav,Glass,1
g0002694.wav,Glass,1
g0002695.wav,Glass,1
g0002696.wav,Glass,1
g0002697.wav,Glass,1
g0002698.wav,Glass,1
g0002699.wav,Glass,1
g0002700.wav,Glass,1
g0002701.wav,Glass,1
g0002702.wav,Glass,1
g0002703.wav,Glass,1
g0002704.wav,Glass,1
g0002705.wav,Glass,1
g0002706.wav,Glass,1
g0002707.wav,Glass,1
g0002708.wav,Glass,1
g0002709.wav,Glass,1
g0002710.wav,Glass,1
g0002711.wav,Glass,1
g0002712.wav,Glass,1
g0002713.wav,Glass,1
g0002714.wav,Glass,1
g0002715.wav,Glass,1
g0002716.wav,Glass,1
g0002717.wav,Glass,1
g0002718.wav,Glass,1
g0002719.wav,Glass,1
g0002720.wav,Glass,1
g0002721.wav,Glass,1
g0002722.wav,Glass,1
g0002723.wav,Glass,1
g0002724.wav,Glass,1
g0002725.wav,Glass,1
g0002726.wav,Glass,1
g0002727.wav,Glass,1
g0002728.wav,Glass,1
g0002729.wav,Glass,1
g0002730.wav,Glass,1
g0002731.wav,Glass,1
g0002732.wav,Glass,1
g0002733.wav,Glass,1
g0002734.wav,Glass,1
g0002735.wav,Glass,1
g0002736.wav,Glass,1
g0002737.wav,Glass,1
g0002738.wav,Glass,1
g0002739.wav,Glass,1
